project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
ecmwf-opendata,A package to simplify the download of ECMWF open data.,ecmwf,https://github.com/ecmwf/ecmwf-opendata.git,github,,Data Catalogs and Interfaces,"2022/07/20, 10:14:05",50,5,50,true,Python,European Centre for Medium-Range Weather Forecasts,ecmwf,"Python,Shell",,,"2021/12/01, 14:30:59",277,Apache-2.0,102,102,"2022/06/08, 09:45:54",4,3,9,9,88,0,0.0,0.05208333333333337,"2022/03/01, 08:51:32",0.1.1,0,4,false,,false,false,"weizhi-luo/udacity-data-engineer-capstone-project,4castRenewables/climetlab-plugin-a6,spcl/ens10,arundeep78/airflow,ecmwf/notebook-examples",,https://github.com/ecmwf,www.ecmwf.int,"Shinfield Park, Reading, United Kingdom",,,https://avatars.githubusercontent.com/u/6368067?v=4,,,
EarthDataLab.jl,Julia interface for Reading from the Earth System Datacube.,JuliaDataCubes,https://github.com/JuliaDataCubes/EarthDataLab.jl.git,github,,Data Catalogs and Interfaces,"2022/07/20, 09:02:40",27,0,9,true,Julia,,JuliaDataCubes,Julia,http://earthsystemdatacube.net,,"2015/12/03, 16:38:31",2467,CUSTOM,24,658,"2022/06/03, 08:42:33",42,137,243,40,93,1,0.0,0.12022900763358779,"2022/06/01, 13:22:34",v0.9.3,1,12,false,,false,false,,,https://github.com/JuliaDataCubes,,,,,https://avatars.githubusercontent.com/u/102149337?v=4,,,
The CEDA Archive,"We host over 18 Petabytes of data from climate models, satellites, aircraft, met observations, and other sources.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://archive.ceda.ac.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Data Dashboard of the ESA Climate Change Initiative,Access global climate data produced through the ESA's Climate Change Initiative.,en,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://climate.esa.int/en/odp/#/dashboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,A python module for interfacing with the US Geological Survey's API.,kapadia,https://github.com/kapadia/usgs.git,github,,Data Catalogs and Interfaces,"2022/06/01, 15:32:20",101,24,17,true,Python,,,Python,http://kapadia.github.io/usgs/,,"2014/12/19, 17:21:02",2816,ISC,12,244,"2022/06/01, 15:50:46",4,27,63,6,95,2,0.1,0.11282051282051286,,,0,11,false,,false,false,"girafe-ai/msai-python,Dave4272-Office/delta,rogerlew/wepppy,selkind/landsat-util,iamdonovan/sPyMicMac,CS-SI/eodag,Applied-GeoSolutions/gips,FrankBlues/my-dockerfiles,connectthefuture/landsat-util,goyal-shivam/EarthExplorer-Downloader,nasa/delta,BabyCakes13/Glacier-Analyser,tobylunt/senate_cash,dnealio/landsat-util,bkleynhans/Landsat-Buoy-Calibration,bryanlandia/terrainerd,developmentseed/landsat-util,TobiasHerr/landsat-util-fork,natedileas/Landsat-Buoy-Calibration,sat-utils/sat-download,Chandler/planet-labs-cookbook,dshimo/ANSCRainfallGraph,loicdtx/lsru,ykacer/CES_Data_Scientist_2016",,,,,,,,,,
getSpatialData,"Making it easy to query, preview, download and preprocess multiple kinds of satellite datasets via R.",16EAGLE,https://github.com/16EAGLE/getSpatialData.git,github,"spatial-data,remote-sensing,sentinel,landsat,modis,r,api-client,getspatialdata,copernicus,usgs-earth-explorer,esa,nasa",Data Catalogs and Interfaces,"2022/06/02, 08:22:35",266,0,32,true,R,,,R,https://jakob.schwalb-willmann.de/getSpatialData,",https://doi.org/10.1038/d41586-018-03924-9\n\n\n\n","2017/11/13, 19:25:03",1756,GPL-3.0,24,1277,"2022/07/22, 07:15:57",32,27,73,7,44,0,0.1,0.33442088091353994,"2020/06/05, 17:17:25",v0.1.0,0,5,false,,false,false,,,,,,,,,,,
sentinelsat,"Makes searching, downloading and retrieving the metadata of Sentinel satellite images from the Copernicus Open Access Hub easy.",sentinelsat,https://github.com/sentinelsat/sentinelsat.git,github,"sentinel,copernicus,esa,remote-sensing,satellite-imagery,geographic-data,open-data,hacktoberfest",Data Catalogs and Interfaces,"2022/08/01, 09:43:24",797,242,148,true,Python,,sentinelsat,Python,https://sentinelsat.readthedocs.io,",https://doi.org/10.5281/zenodo.595961\n","2015/05/22, 20:32:26",2662,GPL-3.0,28,1123,"2022/09/02, 08:37:55",10,237,562,43,2,3,2.1,0.5040745052386496,"2022/01/05, 19:57:25",v1.1.1,2,29,false,,false,false,"worldbank/CropEstStatsExt,nkasmanoff/nyc-sentinel,GabrieleTorre/hailstorm_events,rahmansunbeam/python-postgres-template,ssdxj/Sentinel_download,HummingbirdTechGroup/pipeline-fresh,HummingbirdTechGroup/pipeline-api-fresh,Xldlc/3beetest,bimka/min_price,kyrafoe/docker-gdal,192117/task_from_agro,Sense-Square/ManageMultiSource,Evengarden/ndvi_python,frankkillo/conrfied_django,felixlapalma/sat-img-download-tutorial,Mitsufiro/NDVI,SliDEM-project/SliDEM-python,Svensson17/fastApiAerospaceAgro,colingor/soil-composition,vyhuholl/SentinelSat_FastAPI,Snaipergelka/FieldAnalysisService,estronnom/aerospace-agro,kvrasuli/satellite_images_api,pashkatrick/aeroagro,DrSamoshin/NDVItest,up42/up42-copernicus-masters-2022,baxtiyor-gis/sentinel-image-download-py,Sedrehgroup/land_monitoring_web_application,m0rp43us/RS-Net,discovertomorrow/findus,cloudbutton/geospatial-usecase,jakubstaszel/UKR,rogeralmengor/duden_search,Orion-AI-Lab/S4A-Models,charbu/gcbd-sentinel,eStation2/climatestation,dlr-eoc/aip-client,PospiP/Sentinel_tutorial,LandscapeGeoinformatics/pangeobinder2022a,kleok/FLOMPY,hynesconnor/sentinel_processing,wojea/sentinel-agriculture,AndreasRey/EE_Python,giswqs/geospatial,cyano99/algae,JuiceInTheOven/EcoBeach,alexVyth/satflow,CityMe-project/cityme,brazil-data-cube/bdc-collectors,Global-Flood-Assessment/global-floods-django-app,mundialis/actinia_core,wfp/OSE-applications,guin0x/NOAA_buoy-Sentinel_available_data,triggerflow/triggerflow,angelasindic/data-exploration,Kwater-AILab/algae_monitoring,Henry80074/marine_debris_tracker,dciborow/ai-python,ShuoShenDe/Exploring-and-Visualizing-Social-Media-Text-Features-from-Mental-HealthResearch-in-Space-and-Time,hussainmahmood/insar-experiments,hussainmahmood/insar-experiments-linux,mareyam0/Regional-Thoughts,nunesotavio/GestaoQualidadeAr_SC,aga78j/gitSentinel2,ArminasSid/sentinel-downloader,MarkusZehner/isos,saizk/Deep-Learning-for-Solar-Panel-Recognition,MarkTerlien/notebooks,salviega/_Ecologia,saberioon/S2_Downloader,giedzz/the-third-eye,jayalabanda/projet-CNES,antonkout/Downloading-satellite-products-API,cidcom/Sentinel1-Sentinel2-ARD,Equipe-Polaris-DSM-2021/api,darlainedeme/Energy-Community,knedliky/good-crop-bad-crop,aw1231/imageanalysis,ashutoshkumarjha/pygeo,allyplourde/ITH_Sentinel,purijs/Sentinel-2-Superresolution,fitoprincipe/checkSentinelGee,https-github-com-Engelbert107/Land_surface_classification_malawi_mozambique,rodekruis/flood_extent_mapping,Nivilaukaju/TestRepository,dmiller2104/vaccine_sentiment_model,dssg/solveforgood-wri,GuillermoBondonno/simages,cordmaur/SentinelDownloader,bohlinger/wavy,FernandoMarcon/dummy_website,keshavprasadgubbi/EDCSTFN---SpatioTemporalFusion-of-Satellite-Images,multiply-org/sar-pre-processing,tvoirand/s2coastalbot,artefactory/medium_satellite_imagery,bkavlak/dockerdemo,orttak/geoDocker-,wscullen/sentinel_downloader,RBozydar/seminar-python-engineering,AntonioAngeloCSantos/Ferramenta_de_Determinacao_de_Areas_Ardidas_a_Nivel_Municipal,bkavlak/geemap_docker,SaladBreaker/SateliteForestDetection,demiahmed/aerialweb-app,esowc/adc-toolbox,thomas-brth/SentinelImageAnalysis,yghlc/ChangeDet_DL,IT-Creastation/radar-sat-API,pandagud/Master_Satelite_Image_Inpainting,dagdelenvolkan/Extraction-Water-Areas-from-Sentinel-2A,dicksor/SBM,SatelliteApplicationsCatapult/workfinder,ESS-uzh/amazon_wf,avalentino/sentineleof,scottstanie/sentineleof,NorskRegnesentral/ai4artic_snow,ekmixon/ai-python,IoannisGkanatsios/sentinel1_download,lddm/forests-monitoring,cmougan/WRI_WellBeing_Data_Layer,florianporada/iops,JacobJeppesen/satproc,HighBridgeDragon/Tellus,bcgov/nr-rfc-processing,georgikrastev1/Index,miannini/remote_sensing,demetrioft/DeepLearningSatelliteImage,ESS-uzh/geoRpro,CS-SI/eodag-sentinelsat,solanyn/tswift-lyric-analysis,VITObelgium/E-shape,jziemer1996/InSel,mapradix/qcmanager,michaeltrs/DeepSatData,jlandmann/glaciersat,almostsurely/tejidos-data,yghlc/rs_data_proc,GeoSoftII2020-21/GeoSoftII_DataServer,felipempinto/webapptest,dagdelenvolkan/wildfire-nbr,matrix-foundation-cb/Geospatial-Cloudbutton,hilearn/Pismis,0xzayd/s12_to_tiles_for_DL,yannforget/maupp,LLeiSong/sentinelPot,milgen/coral-reef-rescue-portal,smfm-project/sen1mosaic,smfm-project/sen2mosaic,hmobley/liveproject_water,Thetaspace/TS_Sen12Mosaicker,mavsonnen/1rst-Experiment,MDSonnen/BinderTester,denshao93/harpia,lkiesow/hackathon1,lukefi/cropyield,eipc16/ozone-and-aerosol-data-fetcher,viniscr/watson-parrot,GeoBigData/s1_preprocessor,TipsForGIS/sentienl-2-median-comp,germanschnyder/sentinel-playground,neerubhai/SentinelProject,astrojuanlu/seminar-python-engineering,wscullen/tile_viewer_api,rodrigo-pena/sentinel-fusion,MNaseerSubhani/LSE,pdh21/sentinel_download,ellaent/sentinel,kriss-kad/NM404_AzmuthStar,vkbo/SentinelTools,profx5/agronom,metno/MachineOcean-WP12,beaulima/seotbx,JasonDrt/semic,lpraz/buscombe-sat-img-classification,panopticonopolis/canopy-gis,jrmanceraf1421/sar,jasp382/glass,Yashdalot/Covid19DataAnalysis,rahulkmehta/network_financials,JacobJeppesen/DSD_paper_2020,omotayo-alade/heart-failure-survival,lithops-cloud/airflow-plugin,tanishqshek/Quiz_extraction_gcs,dgketchum/Landsat578,catalin-h/liveproject,t-emery/geospatial_liveproject_milestone_1,manastech/forestfires,Rbaibi/CoralSat-Mothership,undp/satlomas-exp,undp/satlomas-back,Servir-Mekong/sentinel-1-pipeline,dlr-eoc/ukis-pysat,PhillRob/RS,daviguima/sen3r,qinyanjuidavid/Django-Supply-Project.,shashankcuber/Django-Rest-API-project,new20121439/new_datacube,FabioRos/copernicus-fastapi,ksatola/air-pollution,mortcanty/EESARDocker,andrewcooke/choochoo,iamnives/AA-remotesensing-artificial-structures,Guber/seoaudit,yurithefury/sen2mosaic,ESA-PhiLab/eo4ai,Marwe/sen2mosaic,Keikibayev/https-github.com-JacobJeppesen-RS-Net,emissions-api/emissions-api,hejcman/copernicus-hackaton,sc1015147151/Satellite-Segmentation,Imbruced/sentinel_models,spacesense-ai/spacesense,dzanaga/eojupy,Matvey2318/Intership-Intetics,blaureijs/sablesat,ryanjdillon/geotoys,DataForGood-Norway/FireFromSpace,igorLisovitskiy/sentinel,Kongstad/mt,OpenGeoLabs/varanus,DataKind-DC/natgeo-april2019-datadive,oyssko/S2PixelOverlap,higonetr-incomm/landsat_sentinel_download,geospatial-jeff/cognition-datasources-api,geospatial-jeff/cognition-datasources-sentinel1,flaviostutz/sentinelloader,Marwe/openforecastdev,geospatial-jeff/cognition-datasources,rogisolorzano/Sat-Image-Processor,JacobJeppesen/RS-Net,bird-house/kingfisher,ibaris/gscpy,noerw/sentinel_fire,AdrianLsk/sentinel,alexdontsov/satgis,sendobox/sendobox,hadimarchi/asf-get-esa,JanVan01/sentinel1_s3_ingestor,korvinos/michigan,typerx/Sentinel3,npolar/satmaps,Gpetrak/sentinel-engine,clcr/pyeo",,https://github.com/sentinelsat,,,,,https://avatars.githubusercontent.com/u/29057552?v=4,,,
Smart Data Models,This Models describe the main entities involved with smart applications that deal with environmental issues.,smart-data-models,https://github.com/smart-data-models/dataModel.Environment.git,github,,Data Catalogs and Interfaces,"2022/08/26, 12:15:54",6,0,2,true,,Smart Data Models,smart-data-models,,,,"2019/06/06, 14:59:48",1186,CUSTOM,658,10221,"2022/08/26, 12:13:22",0,14,17,3,9,0,0.9,0.047220106626047254,,,0,10,false,,false,false,,,https://github.com/smart-data-models,https://smartdatamodels.org,,,,https://avatars.githubusercontent.com/u/44724489?v=4,,,
Datasets APIs and open source projects related to Climate Change,"A curated list of APIs, open data and ML/AI projects on climate change.",KKulma,https://github.com/KKulma/climate-change-data.git,github,"climate,climate-change,climate-data,climate-analysis,rstats,r,datascience,python,data-science,data,resources,hacktoberfest",Curated Lists,"2021/07/14, 20:30:16",370,0,136,false,,,,,,,"2020/01/28, 14:36:54",950,CUSTOM,0,34,"2021/07/14, 20:30:16",0,11,14,0,417,0,0.1,0.34615384615384615,,,0,9,false,,false,false,,,,,,,,,,,
Awesome Green Software,"Research, tools, code, libraries and training to for building applications that emit less carbon into our atmosphere.",Green-Software-Foundation,https://github.com/Green-Software-Foundation/awesome-green-software.git,github,"green-software,sustainable-software,sustainability,awesome-list,green-ai,sustainable-ai,climate,green-computing,hacktoberfest",Curated Lists,"2022/06/07, 14:10:53",152,0,149,true,,Green Software Foundation,Green-Software-Foundation,,,,"2021/07/18, 21:52:25",413,CUSTOM,2,10,"2022/07/21, 12:16:17",17,59,68,61,45,6,0.0,0.6666666666666667,,,0,4,false,,false,true,,,https://github.com/Green-Software-Foundation,https://greensoftware.foundation,,,,https://avatars.githubusercontent.com/u/84547728?v=4,,,
Awesome Sustainability Jobs,A curated list of companies in the sustainability sector that have jobs for devs.,pogopaule,https://github.com/pogopaule/awesome-sustainability-jobs.git,github,"awesome-list,sustainability,jobs,jobsearch,job-search,renewable-energies,renewables,circular-economy,emobility,job-portal,jobseeker,job-board,carbon-footprint,climate-change,climatechange,green-tech,climate-action",Curated Lists,"2022/09/03, 15:19:29",355,0,323,true,Python,,,"Python,HTML",,,"2020/11/22, 21:00:23",651,CUSTOM,216,445,"2022/08/03, 11:33:19",1,17,19,15,32,0,0.9,0.039906103286385,,,0,15,false,,false,true,,,,,,,,,,,
Awesome Spectral Indices,A ready-to-use curated list of Spectral Indices for Remote Sensing applications.,davemlz,https://github.com/awesome-spectral-indices/awesome-spectral-indices.git,github,"python,gis,raster,remote-sensing,satellite-imagery,google-earth-engine,earth-engine,geographic-information-systems,javascript,awesome,landsat,sentinel,modis,landsat-8,sentinel-2,landsat-7,spectral-indices,spectral-index,radar,sentinel-1",Curated Lists,"2022/06/16, 12:28:30",386,0,347,true,Python,Awesome Spectral Indices,awesome-spectral-indices,Python,https://awesome-ee-spectral-indices.readthedocs.io/,",https://zenodo.org/badge/latestdoi/355720108,https://doi.org/10.1080/01431169608948714,https://doi.org/10.1016/S0034-4257(01)00190-0,https://doi.org/10.1016/S0034-4257(01)00190-0,https://doi.org/10.1562/0031-8655(2001)074%3C0038:OPANEO%3E2.0.CO;2,https://doi.org/10.1562/0031-8655(2001)074%3C0038:OPANEO%3E2.0.CO;2,https://doi.org/10.1109/36.134076,https://doi.org/10.1016/0034-4257(91)90009-U,https://doi.org/10.1016/0034-4257(87)90088-5,https://doi.org/10.1016/S1672-6308(07)60027-4,https://doi.org/10.2135/cropsci2007.01.0031,https://doi.org/10.1078/0176-1617-00887,https://doi.org/10.1078/0176-1617-00887,https://doi.org/10.1007/s11119-010-9204-3,https://doi.org/10.1016/0034-4257(94)00114-3,https://doi.org/10.1016/j.rse.2019.03.028,https://doi.org/10.1016/S0034-4257(96)00112-5,https://doi.org/10.1016/j.rse.2008.06.006,https://doi.org/10.13031/2013.27838,https://doi.org/10.1016/j.compag.2008.03.009,https://doi.org/10.1117/12.336896,https://doi.org/10.1016/j.rse.2020.111676,https://doi.org/10.1016/S0034-4257(96)00072-7,https://doi.org/10.1016/S1672-6308(07)60027-4,https://doi.org/10.1016/0034-4257(87)90088-5,https://doi.org/10.3390/rs6021211,https://doi.org/10.1016/S0176-1617(96)80284-7,https://doi.org/10.1016/S0176-1617(96)80284-7,https://doi.org/10.1016/S0034-4257(96)00072-7,https://doi.org/10.2134/agronj2004.0314,https://doi.org/10.1016/S1672-6308(07)60027-4,https://doi.org/10.2134/agronj2004.0314,https://doi.org/10.2134/agronj2004.0314,https://doi.org/10.1016/S0034-4257(02)00037-8,https://doi.org/10.1006/anbo.1997.0544,https://doi.org/10.1016/0034-4257(90)90085-Z,https://doi.org/10.1016/j.isprsjprs.2013.04.007,https://doi.org/10.1016/j.rse.2003.12.013,https://doi.org/10.1016/j.rse.2003.12.013,https://doi.org/10.1016/j.agrformet.2008.03.005,https://doi.org/10.1016/S0034-4257(00)00113-9,https://doi.org/10.1016/j.agrformet.2008.03.005,https://doi.org/10.1016/j.jag.2015.02.012,https://doi.org/10.1080/014311697216810,https://doi.org/10.1109/TGRS.2003.812910,https://doi.org/10.3390/s20185055,https://doi.org/10.1016/0034-4257(94)90134-1,https://doi.org/10.1016/0034-4257(89)90046-1,https://doi.org/10.1080/07038992.1996.10855178,https://doi.org/10.1016/j.agrformet.2008.03.005,https://doi.org/10.1080/0143116042000274015,https://doi.org/10.1016/j.rse.2003.12.013,https://doi.org/10.1016/j.rse.2003.12.013,https://doi.org/10.1016/S0034-4257(02)00010-X,https://doi.org/10.1016/S0034-4257(02)00010-X,https://doi.org/10.1016/S0034-4257(02)00010-X,https://doi.org/10.1029/2006GL029127,https://doi.org/10.1016/j.rse.2019.03.028,https://doi.org/10.1016/S0034-4257(01)00318-2,https://doi.org/10.1016/j.rse.2017.04.031,https://doi.org/10.1016/1011-1344(93)06963-4,https://doi.org/10.1016/S0176-1617(11)81633-0,https://doi.org/10.1016/j.rse.2016.06.016,https://doi.org/10.1016/0034-4257(79)90013-0,https://doi.org/10.1126/sciadv.1602244,https://doi.org/10.1016/j.rse.2021.112723,https://doi.org/10.1016/j.rse.2021.112763,https://doi.org/10.1080/02757259409532252,https://doi.org/10.1029/2007GL031021,https://doi.org/10.3390/rs13010105,https://doi.org/10.3390/rs13010105,https://doi.org/10.2134/agronj2004.0314,https://doi.org/10.2134/agronj2004.0314,https://doi.org/10.2134/agronj2004.0314,https://doi.org/10.1016/0034-4257(95)00186-7,https://doi.org/10.1034/j.1399-3054.1999.106119.x,https://doi.org/10.1016/0034-4257(87)90088-5,https://doi.org/10.1016/0034-4257(94)00114-3,https://doi.org/10.3390/s18030868,https://doi.org/10.1016/S0176-1617(11)81633-0,https://doi.org/10.1016/j.jag.2015.02.012,https://doi.org/10.1016/j.jag.2014.03.018,https://doi.org/10.2134/agronj1968.00021962006000060016x,https://doi.org/10.1016/j.isprsjprs.2013.04.007,https://doi.org/10.1109/36.134076,https://doi.org/10.1016/0034-4257(88)90106-X,https://doi.org/10.1080/01431169008955053,https://doi.org/10.2307/1936256,https://doi.org/10.1080/01431169308904370,https://doi.org/10.1016/S0034-4257(98)00046-7,https://doi.org/10.1016/S0176-1617(11)81633-0,https://doi.org/10.1016/S0176-1617(11)81633-0,https://doi.org/10.3390/s19040904,https://doi.org/10.1016/S0034-4257(02)00018-4,https://doi.org/10.1016/S0034-4257(02)00018-4,https://doi.org/10.1016/j.agrformet.2008.03.005,https://doi.org/10.1109/IGARSS.2002.1026867,https://doi.org/10.3390/rs12152359,https://doi.org/10.1109/IGARSS.1989.576128,https://doi.org/10.3390/rs12010016,https://doi.org/10.1016/S0034-4257(01)00289-9,https://doi.org/10.1016/S0034-4257(01)00289-9,https://doi.org/10.1016/S0034-4257(01)00289-9,https://doi.org/10.1016/S0034-4257(01)00289-9,https://doi.org/10.1078/0176-1617-01176,https://doi.org/10.1016/0034-4257(89)90076-X,https://doi.org/10.1016/j.rse.2013.08.029,https://doi.org/10.1016/j.rse.2013.08.029,https://doi.org/10.1016/j.rse.2003.11.008,https://doi.org/10.1016/j.jag.2018.01.018,https://doi.org/10.3390/rs71215805,https://doi.org/10.3390/rs71215805,https://doi.org/10.1080/01431160600589179,https://doi.org/10.3390/rs10101643,https://doi.org/10.1007/978-3-662-45737-5_51,https://doi.org/10.1080/01431169608948714,https://doi.org/10.3390/w12051339,https://doi.org/10.11873/j.issn.1004-0323.2009.2.167,https://doi.org/10.3390/w13121647,https://doi.org/10.3390/rs11182186,https://doi.org/10.3390/rs11182186,https://doi.org/10.1109/GEOINFORMATICS.2010.5567762,https://doi.org/10.1016/j.foreco.2006.08.248,https://doi.org/10.3390/ecrs-2-05177,https://doi.org/10.1016/j.rse.2005.04.014,https://doi.org/10.1080/01431160600954704,https://doi.org/10.1080/01431160110053185,https://doi.org/10.3133/ofr0211,https://doi.org/10.1080/01431160500239008,https://doi.org/10.1080/01431160500239008,https://doi.org/10.1080/01431160500239008,https://doi.org/10.1080/01431160600954704,https://doi.org/10.1080/01431160600954704,https://doi.org/10.1080/01431160500239008,https://doi.org/10.3390/rs13142777,https://doi.org/10.1080/01431160802385459,https://doi.org/10.1109/IGARSS.1994.399618,https://doi.org/10.1080/01431160802385459,https://doi.org/10.3390/w12051339,https://doi.org/10.1080/01431160119766,https://doi.org/10.3178/jjshwr.12.28,https://doi.org/10.3390/rs11232774,https://doi.org/10.1080/10106049.2018.1497094,https://doi.org/10.1109/IGARSS.2005.1525743,https://doi.org/10.3390/land7030081,https://doi.org/10.3390/land7030081,https://doi.org/10.3390/rs4102957,https://doi.org/10.1016/j.jag.2022.102703,https://doi.org/10.1080/01431160802039957,https://doi.org/10.3390/land10030231,https://doi.org/10.3390/rs9030249,https://doi.org/10.1109/IGARSS.2005.1526319,https://doi.org/10.14358/PERS.76.5.557,https://doi.org/10.14358/PERS.76.5.557,https://doi.org/10.14358/PERS.76.5.557,https://doi.org/10.14358/PERS.76.5.557,https://doi.org/10.14358/PERS.76.5.557,https://doi.org/10.1016/j.jag.2015.02.010,https://doi.org/10.3390/land10030231,https://doi.org/10.3390/rs10101521,https://doi.org/10.1016/j.ecolind.2015.03.037,https://doi.org/10.1016/j.ecolind.2015.03.037,https://doi.org/10.1126/sciadv.abc7447,https://doi.org/10.1126/sciadv.abc7447,https://doi.org/10.1126/sciadv.abc7447,https://doi.org/10.1126/sciadv.abc7447,https://doi.org/10.1126/sciadv.abc7447,https://doi.org/10.1016/j.rse.2018.09.003,https://doi.org/10.3390/app9040655,https://doi.org/10.1109/IGARSS.2001.976856,https://doi.org/10.5194/bg-9-179-2012,https://doi.org/10.1016/j.rse.2018.09.003,https://doi.org/10.3390/app9040655,https://doi.org/10.1109/IGARSS47720.2021.9554099,https://doi.org/10.1109/IGARSS47720.2021.9554099,https://doi.org/10.1109/IGARSS47720.2021.9554099,https://doi.org/10.3390/app9040655,https://doi.org/10.1109/IGARSS47720.2021.9554099","2021/04/08, 00:41:25",515,MIT,243,358,"2022/08/03, 08:32:15",0,2,4,3,32,0,0.0,0.2962962962962963,"2022/06/02, 08:43:20",0.1.0,0,3,true,"github,custom",false,false,,,https://github.com/awesome-spectral-indices,,,,,https://avatars.githubusercontent.com/u/105368819?v=4,,,
